name,id,source_folder,source_type,is_pure_music,avg_overall_score,avg_melody_perception,avg_melody_emotion,avg_arrangement_perception,avg_arrangement_emotion,avg_rhythm_perception,avg_structure_perception,avg_performance_and_singing_mood,avg_enunciation_and_singing_skill,avg_performance_skill,avg_sound_effect_perception,__row_id,mood
1301199_src.mp3,7645,douyin45,muchin,FALSE,3.4545454545454546,3.5,3.590909090909091,3.3181818181818183,3.409090909090909,3.272727272727273,3.409090909090909,3.772727272727273,3.727272727272727,3.409090909090909,0,1129,sad | passionable
1301463_src.mp3,7646,douyin45,muchin,FALSE,3.272727272727273,3.4545454545454546,3.5454545454545454,3,3.1363636363636362,3.1363636363636362,3.090909090909091,3.772727272727273,3.8181818181818183,3.090909090909091,0,1130,passionable | happy
1301725_src.mp3,3840,douyin28,muchin,FALSE,3.772727272727273,3.909090909090909,3.909090909090909,3.772727272727273,3.772727272727273,3.090909090909091,3.772727272727273,4,3.8181818181818183,3.772727272727273,2.75,1131,sad
1302085_src.mp3,5640,douyin36,muchin,FALSE,3.4,3.45,3.55,3.35,3.55,3.3,3.25,3.95,3.65,3.6,0,1132,passionable
1302112_src.mp3,5841,douyin37,muchin,FALSE,3.35,3.35,3.45,3.25,3.25,3.3,3.45,3.45,3.55,3.3,0,1133,sad
1302139_src.mp3,6054,douyin38,muchin,FALSE,3.56,4,3.8,3.45,3.55,3.65,3.25,4.05,3.65,3.45,0,1134,sad
1302169_src.mp3,5842,douyin37,muchin,FALSE,3.15,3.3,3.3,3,3.15,3.25,3.25,3.35,3.05,3.15,0,1135,sad
1302193_src.mp3,3452,douyin26,muchin,FALSE,3.5833333333333335,3.6666666666666665,3.75,3.625,3.625,3.4583333333333335,3.625,3.7916666666666665,3.5833333333333335,3.5416666666666665,2.727272727272727,1136,passionable
1302201_src.mp3,7448,douyin44,muchin,FALSE,2.8636363636363638,3.090909090909091,3,2.772727272727273,3.0454545454545454,3.0454545454545454,2.8636363636363638,3.090909090909091,3.3181818181818183,2.8636363636363638,2.7,1137,happy
1302390_src.mp3,6237,douyin39,muchin,FALSE,3.6818181818181817,3.6363636363636362,3.8636363636363638,3.090909090909091,3.409090909090909,3.272727272727273,3.5,4.363636363636363,4.2727272727272725,3.272727272727273,0,1138,passionable
1302398_src.mp3,6836,douyin41,muchin,FALSE,3.3636363636363638,3.3181818181818183,3.5,3.3636363636363638,3.4545454545454546,3.5,3.5,3.772727272727273,3.3636363636363638,3.3636363636363638,0,1139,passionable
1302410_src.mp3,3656,douyin27,muchin,FALSE,4.25,4.458333333333333,4.458333333333333,3.9166666666666665,4.166666666666667,3.5,4.125,4.5,4.416666666666667,4.041666666666667,2.4166666666666665,1140,passionable
1302465_src.mp3,4044,douyin29,muchin,FALSE,3.4545454545454546,3.8181818181818183,3.909090909090909,3.0454545454545454,3.5454545454545454,3.272727272727273,3.4545454545454546,3.909090909090909,3.772727272727273,3.090909090909091,0,1141,passionable | sad
1302595_src.mp3,4451,douyin30,muchin,FALSE,3.627272727272727,3.727272727272727,3.727272727272727,3.1363636363636362,3.4545454545454546,3.3181818181818183,3.3636363636363638,3.9545454545454546,4,3.5454545454545454,0,1142,sad
1302620_src.mp3,5843,douyin37,muchin,FALSE,3.71,3.65,3.55,3.85,3.7,3.95,3.55,3.85,3.6,3.7,3.1875,1143,passionable
1302659_src.mp3,5460,douyin35,muchin,FALSE,3.45,4,3.6,3.1,3.3,3.35,3.4,3.7,3.85,3.05,0,1144,happy
1302783_src.mp3,5043,douyin33,muchin,FALSE,3.7,3.772727272727273,3.727272727272727,3.5,3.727272727272727,3.5454545454545454,3.409090909090909,4.090909090909091,3.772727272727273,3.727272727272727,0,1145,passionable
1302785_src.mp3,6055,douyin38,muchin,FALSE,3.35,3.7,3.3,3,3.05,3.1,3.15,3.75,3.85,3,0,1146,sad | passionable
1302786_src.mp3,7843,douyin46,muchin,FALSE,3.5454545454545454,3.5454545454545454,3.8636363636363638,3.5,3.8181818181818183,3.090909090909091,3.590909090909091,3.909090909090909,3.9545454545454546,3.5454545454545454,2.25,1147,sad | passionable
1302827_src.mp3,3657,douyin27,muchin,FALSE,3.9583333333333335,4.041666666666667,4.125,3.8333333333333335,3.9583333333333335,4.125,3.9166666666666665,4.25,4.208333333333333,3.8333333333333335,3.1666666666666665,1148,happy | passionable
1302941_src.mp3,4852,douyin32,muchin,FALSE,3.3,3.65,3.55,3.35,3.25,3.3,3.4,3.35,3.4,3.35,0,1149,sad
1302943_src.mp3,8049,douyin47,muchin,FALSE,3.3636363636363638,3.272727272727273,3.6363636363636362,3.272727272727273,3.6363636363636362,3.1363636363636362,3.409090909090909,3.909090909090909,3.772727272727273,3.3636363636363638,0,1150,sad
1302987_src.mp3,4645,douyin31,muchin,FALSE,3.5,3.6363636363636362,3.5,3.5,3.6363636363636362,3.772727272727273,3.3636363636363638,3.6818181818181817,3.4545454545454546,3.6818181818181817,0,1151,passionable
1303185_src.mp3,5247,douyin34,muchin,FALSE,3.409090909090909,3.409090909090909,3.4545454545454546,3.1818181818181817,3.3181818181818183,3.3636363636363638,3.227272727272727,3.409090909090909,3.590909090909091,3.272727272727273,0,1152,sad
1303186_src.mp3,5044,douyin33,muchin,FALSE,3.590909090909091,3.727272727272727,3.727272727272727,3.3636363636363638,3.5,3.272727272727273,3.3181818181818183,3.909090909090909,3.9545454545454546,3.4545454545454546,0,1153,happy
1303261_src.mp3,5641,douyin36,muchin,FALSE,3.05,3.4,2.95,2.85,2.55,3.1,3.05,3.45,3.45,2.95,0,1154,passionable | sad
1303317_src.mp3,7647,douyin45,muchin,FALSE,3.4545454545454546,3.6363636363636362,3.772727272727273,3.090909090909091,3.1818181818181817,3.1818181818181817,3.227272727272727,3.9545454545454546,3.727272727272727,3.1363636363636362,2.8333333333333335,1155,sad
1303331_src.mp3,5844,douyin37,muchin,FALSE,3.7,3.9,3.75,3.45,3.5,3.4,3.3,4.05,4.45,3.7,0,1156,passionable | happy
1303345_src.mp3,4452,douyin30,muchin,FALSE,3.1363636363636362,3.5454545454545454,3.4545454545454546,2.727272727272727,3.0454545454545454,2.9545454545454546,3.1818181818181817,3.6818181818181817,3.909090909090909,2.727272727272727,0,1157,happy | passionable
1303377_src.mp3,4453,douyin30,muchin,FALSE,3.3636363636363638,3.5,3.590909090909091,3.0454545454545454,3.227272727272727,3.1818181818181817,3.1363636363636362,4.045454545454546,3.909090909090909,3.1818181818181817,0,1158,happy | passionable
1303431_src.mp3,7844,douyin46,muchin,FALSE,2.8636363636363638,2.909090909090909,3.227272727272727,2.727272727272727,3.0454545454545454,2.909090909090909,2.909090909090909,3.5,3.3636363636363638,2.772727272727273,0,1159,happy
1303512_src.mp3,8050,douyin47,muchin,FALSE,3.6636363636363636,3.3636363636363638,3.909090909090909,3.6818181818181817,3.9545454545454546,3.4545454545454546,3.590909090909091,4,3.772727272727273,3.8181818181818183,0,1160,passionable
1303728_src.mp3,6837,douyin41,muchin,FALSE,3.3636363636363638,3.272727272727273,3.5,3.3181818181818183,3.409090909090909,3.3181818181818183,3.3181818181818183,3.4545454545454546,3.5454545454545454,3.409090909090909,0,1161,peaceful
1303771_src.mp3,7648,douyin45,muchin,FALSE,3,3.1363636363636362,3.1363636363636362,2.9545454545454546,3,3.0454545454545454,3.0454545454545454,3.409090909090909,3.227272727272727,2.8181818181818183,0,1162,passionable | happy
1303959_src.mp3,6238,douyin39,muchin,FALSE,3.090909090909091,3.272727272727273,3.1363636363636362,2.8181818181818183,3,3.1363636363636362,3.0454545454545454,3.5,3.1363636363636362,2.727272727272727,2.772727272727273,1163,happy
1304020_src.mp3,7845,douyin46,muchin,FALSE,3.3636363636363638,3.227272727272727,3.5,3.4545454545454546,3.4545454545454546,3.090909090909091,3.5,3.6363636363636362,3.590909090909091,3.3181818181818183,0,1164,sad
1304031_src.mp3,4454,douyin30,muchin,FALSE,2.6545454545454543,2.909090909090909,3,2.5454545454545454,2.8181818181818183,2.9545454545454546,2.727272727272727,2.9545454545454546,3.1363636363636362,2.772727272727273,0,1165,passionable
1304090_src.mp3,3658,douyin27,muchin,FALSE,4.041666666666667,4,4.291666666666667,3.9583333333333335,4.125,3.2916666666666665,3.9166666666666665,4.333333333333333,4.125,4.041666666666667,2.6875,1166,sad
1304147_src.mp3,4045,douyin29,muchin,FALSE,3.4818181818181815,3.6818181818181817,3.3636363636363638,3.5,3.409090909090909,3.6363636363636362,3.3636363636363638,3.727272727272727,3.727272727272727,3.4545454545454546,2.875,1167,happy | passionable
1304212_src.mp3,6838,douyin41,muchin,FALSE,3.3181818181818183,3.272727272727273,3.590909090909091,3,3.409090909090909,3.3181818181818183,3.272727272727273,3.5,3.3636363636363638,3.3636363636363638,0,1168,sad
1304269_src.mp3,3841,douyin28,muchin,FALSE,3.909090909090909,4.045454545454546,4.454545454545454,3.909090909090909,4.136363636363637,3.4545454545454546,4.045454545454546,4.454545454545454,4.2272727272727275,3.909090909090909,3.25,1169,sad
1304312_src.mp3,3842,douyin28,muchin,FALSE,4.090909090909091,4.090909090909091,4.2272727272727275,3.909090909090909,4.045454545454546,3.8181818181818183,4.090909090909091,4.090909090909091,4.090909090909091,3.909090909090909,3.1,1170,passionable | happy
1304313_src.mp3,4646,douyin31,muchin,FALSE,3.6363636363636362,3.772727272727273,3.772727272727273,3.5454545454545454,3.6363636363636362,3.6363636363636362,3.5454545454545454,3.727272727272727,3.6363636363636362,3.8636363636363638,0,1171,peaceful | sad
1304364_src.mp3,7251,douyin43,muchin,FALSE,3.590909090909091,3.5,3.6818181818181817,3.4545454545454546,3.6363636363636362,3.272727272727273,3.409090909090909,3.8181818181818183,3.8636363636363638,3.727272727272727,0,1172,passionable | sad
1304716_src.mp3,6839,douyin41,muchin,FALSE,3.227272727272727,3.090909090909091,3.4545454545454546,3.0454545454545454,3.5,3.409090909090909,3.1818181818181817,3.5,3.227272727272727,3.0454545454545454,3.1818181818181817,1173,happy
1304735_src.mp3,4046,douyin29,muchin,FALSE,3.090909090909091,3.227272727272727,3.3181818181818183,2.6818181818181817,3.1818181818181817,2.9545454545454546,3,3.6818181818181817,3.727272727272727,2.727272727272727,0,1174,happy | passionable
1304758_src.mp3,6056,douyin38,muchin,FALSE,3.35,3.85,3.8,2.8,3.2,3.15,3.25,4.15,4.2,2.9,0,1175,happy | passionable
1304883_src.mp3,7846,douyin46,muchin,FALSE,3.3181818181818183,3.5454545454545454,3.6818181818181817,3.3181818181818183,3.5,3.090909090909091,3.4545454545454546,3.8181818181818183,3.8181818181818183,3.272727272727273,2.0833333333333335,1176,sad
1305667_src.mp3,4647,douyin31,muchin,FALSE,3.6818181818181817,3.727272727272727,3.727272727272727,3.3181818181818183,3.4545454545454546,3.4545454545454546,3.3636363636363638,4.136363636363637,4.2272727272727275,3.590909090909091,0,1177,passionable | happy
1305919_src.mp3,6840,douyin41,muchin,FALSE,3.463636363636364,3.409090909090909,3.5,3.3181818181818183,3.4545454545454546,3.409090909090909,3.3636363636363638,3.590909090909091,3.590909090909091,3.3636363636363638,0,1178,sad
1305991_src.mp3,5642,douyin36,muchin,FALSE,3.2,3.4,3.4,3.05,3.2,3.2,3.4,3.4,3.4,3.15,0,1179,peaceful | sad
1306078_src.mp3,5248,douyin34,muchin,FALSE,3.6363636363636362,3.8181818181818183,3.8636363636363638,3.409090909090909,3.590909090909091,3.4545454545454546,3.3636363636363638,4.090909090909091,3.5454545454545454,3.590909090909091,0,1180,peaceful
1306080_src.mp3,3659,douyin27,muchin,FALSE,3.5,3.625,3.8333333333333335,3.2916666666666665,3.4583333333333335,3.0416666666666665,3.75,3.6666666666666665,3.625,3.375,2.9,1181,happy
1306122_src.mp3,3453,douyin26,muchin,FALSE,3.9583333333333335,3.9166666666666665,4.166666666666667,3.8333333333333335,4.2727272727272725,3.7083333333333335,3.7916666666666665,4.333333333333333,4.208333333333333,3.9166666666666665,3.4,1182,passionable
1306249_src.mp3,3454,douyin26,muchin,FALSE,4.041666666666667,3.9166666666666665,4.166666666666667,4.041666666666667,4.208333333333333,3.5833333333333335,4.083333333333333,4.291666666666667,4.208333333333333,3.9166666666666665,2.85,1183,sad | passionable
1306332_src.mp3,4853,douyin32,muchin,FALSE,3.66,3.65,3.95,3.6,3.75,3.45,3.55,4.2,4.05,3.85,0,1184,sad
1306356_src.mp3,6645,douyin40,muchin,FALSE,3.45,3.4,3.5,3.25,3.4,3.4,3.4,3.55,3.6,3.45,0,1185,sad | peaceful
1306370_src.mp3,5643,douyin36,muchin,FALSE,3.6,3.45,3.8,3.55,3.9,3.75,3.35,4.3,3.65,3.65,0,1186,passionable
1306373_src.mp3,4047,douyin29,muchin,FALSE,3,3.227272727272727,3.090909090909091,2.6818181818181817,2.909090909090909,3.0454545454545454,3.1363636363636362,3.3636363636363638,3.1818181818181817,2.8181818181818183,0,1187,passionable | happy
1306609_src.mp3,7649,douyin45,muchin,FALSE,3.5454545454545454,3.6818181818181817,3.6818181818181817,3.227272727272727,3.409090909090909,3.272727272727273,3.3636363636363638,3.772727272727273,3.8636363636363638,3.272727272727273,0,1188,passionable
1306641_src.mp3,7650,douyin45,muchin,FALSE,2.9545454545454546,2.8636363636363638,3.227272727272727,2.6363636363636362,3.090909090909091,2.909090909090909,2.8181818181818183,3.409090909090909,2.909090909090909,2.6363636363636362,3,1189,happy
1306721_src.mp3,4455,douyin30,muchin,FALSE,3.5,3.590909090909091,3.8636363636363638,3.090909090909091,3.409090909090909,3.272727272727273,3.3636363636363638,4.136363636363637,3.8181818181818183,3.4545454545454546,0,1190,sad | passionable
1306778_src.mp3,6646,douyin40,muchin,FALSE,3.63,3.55,4,3.65,3.8,3.35,3.5,4.2,3.9,3.95,0,1191,sad
1306877_src.mp3,3455,douyin26,muchin,FALSE,4.041666666666667,4.166666666666667,4.166666666666667,4.041666666666667,4.166666666666667,3.8333333333333335,3.9583333333333335,4.25,4.291666666666667,4.083333333333333,3.2083333333333335,1192,passionable
1307144_src.mp3,7252,douyin43,muchin,FALSE,3.5454545454545454,3.5,3.8181818181818183,3.1363636363636362,3.3636363636363638,3.227272727272727,3.227272727272727,3.909090909090909,3.8636363636363638,3.272727272727273,0,1193,passionable
1307158_src.mp3,3843,douyin28,muchin,FALSE,3.8636363636363638,4,4.363636363636363,3.8181818181818183,4.136363636363637,3.272727272727273,3.8636363636363638,4.409090909090909,4.045454545454546,3.8181818181818183,0,1194,sad
1307170_src.mp3,6647,douyin40,muchin,FALSE,3.7,3.5,3.75,3.75,3.7,3.9,3.35,4.15,3.55,3.85,0,1195,peaceful
1307200_src.mp3,6648,douyin40,muchin,FALSE,2.85,3,3.05,2.8,2.9,3.15,3.2,2.95,2.7,2.95,0,1196,sad
1307206_src.mp3,5249,douyin34,muchin,FALSE,3.727272727272727,3.727272727272727,3.8181818181818183,3.590909090909091,3.727272727272727,3.409090909090909,3.3636363636363638,3.9545454545454546,4.409090909090909,3.9545454545454546,0,1197,passionable
1307275_src.mp3,8051,douyin47,muchin,FALSE,3.6818181818181817,3.727272727272727,4.090909090909091,3.6818181818181817,3.9545454545454546,3.4545454545454546,3.5,4.090909090909091,3.727272727272727,3.8181818181818183,0,1198,passionable | sad
1307299_src.mp3,6057,douyin38,muchin,FALSE,3.75,3.85,4,3.55,3.7,3.45,3.55,4.25,3.95,3.95,0,1199,sad | passionable
1307319_src.mp3,5845,douyin37,muchin,FALSE,3.6,3.6,3.75,3.5,3.65,3.5,3.6,4,3.85,3.65,0,1200,sad
1307339_src.mp3,4048,douyin29,muchin,FALSE,3.3636363636363638,3.6363636363636362,3.772727272727273,2.8636363636363638,3.090909090909091,3.1363636363636362,3.1818181818181817,4,4.136363636363637,2.9545454545454546,0,1201,passionable | sad
1307374_src.mp3,7847,douyin46,muchin,FALSE,3.6363636363636362,3.8636363636363638,4,3.5454545454545454,3.6818181818181817,3.090909090909091,3.6818181818181817,4.090909090909091,4.2272727272727275,3.5454545454545454,0,1202,sad
1307451_src.mp3,7651,douyin45,muchin,FALSE,3.227272727272727,3.272727272727273,3.409090909090909,3,3.409090909090909,3.1818181818181817,3.090909090909091,3.6363636363636362,3.6363636363636362,3,2.4166666666666665,1203,happy | passionable
1307791_src.mp3,4648,douyin31,muchin,FALSE,3.090909090909091,3.1818181818181817,3.1818181818181817,2.8181818181818183,3,3.1363636363636362,3.1818181818181817,3.1363636363636362,3,3,0,1204,sad
1307847_src.mp3,6841,douyin41,muchin,FALSE,3.1818181818181817,3.1818181818181817,3.4545454545454546,3.1363636363636362,3.1363636363636362,3.227272727272727,3.090909090909091,3.5,3.4545454545454546,3.227272727272727,0,1205,sad
1308034_src.mp3,4049,douyin29,muchin,FALSE,3.227272727272727,3.4545454545454546,3.3181818181818183,3.0454545454545454,3.227272727272727,3.409090909090909,3.1363636363636362,3.590909090909091,3.272727272727273,3.272727272727273,2.625,1206,sad | passionable
1308091_src.mp3,7449,douyin44,muchin,FALSE,3.5,3.3181818181818183,3.6818181818181817,3.409090909090909,3.5454545454545454,3.3181818181818183,3.5454545454545454,3.8636363636363638,3.772727272727273,3.5,0,1207,peaceful | sad
1308104_src.mp3,5846,douyin37,muchin,FALSE,3.4,3.45,3.4,3.5,3.4,3.55,3.5,3.35,3.2,3.45,0,1208,passionable
1308145_src.mp3,7253,douyin43,muchin,FALSE,3.3636363636363638,3.4545454545454546,3.4545454545454546,3.090909090909091,3.3181818181818183,3.3181818181818183,3.3636363636363638,3.272727272727273,3.4545454545454546,3.1818181818181817,0,1209,passionable
1308198_src.mp3,7450,douyin44,muchin,FALSE,3.4181818181818184,3.4545454545454546,3.5,3.409090909090909,3.5,3.272727272727273,3.3181818181818183,3.909090909090909,3.909090909090909,3.409090909090909,0,1210,passionable
1308199_src.mp3,5461,douyin35,muchin,FALSE,3.6,3.6,3.75,3.55,3.45,3.2,3.2,3.85,4.25,3.8,0,1211,sad | peaceful
1308238_src.mp3,8052,douyin47,muchin,FALSE,3.1818181818181817,3,3.3181818181818183,3.0454545454545454,3.4545454545454546,3.272727272727273,3.1818181818181817,3.409090909090909,3.4545454545454546,3.090909090909091,2.6363636363636362,1212,happy | passionable
1308298_src.mp3,7451,douyin44,muchin,FALSE,3.209090909090909,3.272727272727273,3.227272727272727,3.3181818181818183,3.4545454545454546,3.5454545454545454,3.1818181818181817,3.409090909090909,2.772727272727273,3.272727272727273,2.5,1213,passionable | happy
1308300_src.mp3,8053,douyin47,muchin,FALSE,3.3636363636363638,3.272727272727273,3.590909090909091,3.3636363636363638,3.5,3.090909090909091,3.409090909090909,3.590909090909091,3.727272727272727,3.4545454545454546,0,1214,sad | peaceful
1308510_src.mp3,6649,douyin40,muchin,FALSE,3.5200000000000005,3.55,3.7,3.35,3.55,3.55,3.4,3.9,3.65,3.4,0,1215,sad | passionable
1308852_src.mp3,3456,douyin26,muchin,FALSE,3.9583333333333335,3.9166666666666665,4.083333333333333,3.9583333333333335,4.125,3.375,3.9166666666666665,4.041666666666667,3.9583333333333335,3.875,0,1216,peaceful | happy
1308966_src.mp3,6650,douyin40,muchin,FALSE,3.2,3.35,3.25,2.8,3.1,3.35,3.15,3.6,3.4,2.95,2.3,1217,happy
1309171_src.mp3,7051,douyin42,muchin,FALSE,3.4545454545454546,3.3636363636363638,3.4545454545454546,3.5,3.4545454545454546,3.3636363636363638,3.409090909090909,3.727272727272727,3.3181818181818183,3.4545454545454546,2.8333333333333335,1218,passionable
1309229_src.mp3,6842,douyin41,muchin,FALSE,3.090909090909091,3.090909090909091,3.227272727272727,2.772727272727273,3.0454545454545454,3.1818181818181817,3.227272727272727,3.227272727272727,3.0454545454545454,2.9545454545454546,0,1219,sad
1309295_src.mp3,6239,douyin39,muchin,FALSE,3.6818181818181817,4.136363636363637,3.9545454545454546,3.3636363636363638,3.590909090909091,3.6818181818181817,3.4545454545454546,4.2272727272727275,3.909090909090909,3.3181818181818183,0,1220,passionable | happy
1309409_src.mp3,4050,douyin29,muchin,FALSE,3.090909090909091,3.0454545454545454,3.090909090909091,2.6818181818181817,2.8181818181818183,3,3.227272727272727,3.409090909090909,3.5,2.909090909090909,0,1221,sad
1309423_src.mp3,5847,douyin37,muchin,FALSE,3.55,3.8,3.65,3.15,3.55,3.35,3.35,3.85,3.9,3.25,0,1222,happy
1309569_src.mp3,5250,douyin34,muchin,FALSE,3.3181818181818183,3.590909090909091,3.6363636363636362,3.1818181818181817,3.272727272727273,3.1818181818181817,3.272727272727273,3.590909090909091,3.3636363636363638,3.1363636363636362,0,1223,sad | passionable
1309590_src.mp3,5462,douyin35,muchin,FALSE,3.8200000000000003,3.8,4,3.8,3.85,3.45,3.45,4.2,4.35,3.95,0,1224,passionable
